rank,total_score,source,listing_id,url,state,county,acres,price_usd,price_per_acre,lat,lon,elevation_m,water_score,water_distance_m,power_score,power_distance_m,tower_score,tower_distance_m,road_access_score,state_score,acreage_score,price_score,water_crit_score,road_crit_score,title,listed_on
889,0.5689,landwatch,425823674,https://www.landwatch.com/cullman-county-alabama-farms-and-ranches-for-sale/pid/425823674,AL,Cullman,713.0,2994600.0,4200.0,34.056856,-86.7892113,164.9,1.0,173.1,0.1378965538452331,293.1,0.18737908033153833,887.2,,1.0,0.7547,0.3,0.5,,"Arkadelphia, AL, 35077, Cullman County",
890,0.5687,landwatch,422831493,https://www.landwatch.com/harper-county-kansas-recreational-property-for-sale/pid/422831493,KS,Harper,482.0,2200000.0,4564.32,37.013605,-98.184832,383.5,0.12544321183946072,2648.8,1.0,,1.0,,,1.0,0.8347,0.2393,0.5,,"Waldron, KS, 67150, Harper County",
891,0.5683,landwatch,416579377,https://www.landwatch.com/sullivan-county-new-york-undeveloped-land-for-sale/pid/416579377,NY,Sullivan,357.0,1275000.0,3571.43,41.5647411,-74.729287,416.6,0.8839929094695744,524.8,1.0,7522.9,0.26342074174227387,1084.9,,1.0,0.6124,0.4048,0.5,,"Forestburgh, NY, 12777, Sullivan County",
892,0.5678,landsearch,5197227,https://www.landsearch.com/properties/cox-rd-wiggins-ms-39577/5197227,MS,Stone,390.0,1500000.0,3846.15,30.8654676,-89.1267976,81.8,0.8340201589058392,664.7,1.0,19903.1,0.2822752463958192,1133.9,,1.0,0.6711,0.359,0.5,,"Wiggins, MS 39577",
893,0.5675,landwatch,333032737,https://www.landwatch.com/vernon-parish-louisiana-recreational-property-for-sale/pid/333032737,LA,,471.0,2120000.0,4501.06,31.1347848,-93.229716,73.1,0.9660741292013515,295.0,0.8364784562222162,1271.1,0.471343555742414,1625.5,,1.0,0.8151,0.2498,0.5,,"Leesville, LA, 71446",
894,0.5674,landwatch,426272779,https://www.landwatch.com/carroll-county-tennessee-farms-and-ranches-for-sale/pid/426272779,TN,Carroll,773.0,2900000.0,3751.62,35.9830625,-88.4241805,126.5,0.9722236428174144,277.8,1.0,15089.6,0.28083104690805194,1130.2,,1.0,0.648,0.3747,0.5,,"Huntingdon, TN, 38344, Carroll County",
895,0.5671,landwatch,424881927,https://www.landwatch.com/rock-county-nebraska-farms-and-ranches-for-sale/pid/424881927,NE,Rock,775.0,2900000.0,3741.94,42.5787626,-99.537779,708.9,0.0,,0.0,66.4,0.27439141535177564,1113.4,,1.0,0.6444,0.3763,0.5,,"Bassett, NE, 68714, Rock County",
896,0.567,landwatch,425414773,https://www.landwatch.com/appomattox-county-virginia-recreational-property-for-sale/pid/425414773,VA,Appomattox,367.0,1350000.0,3678.47,37.5512646,-78.9214159,197.3,0.7515044761097331,895.8,1.0,3165.1,0.7804216533338058,2429.1,,1.0,0.6302,0.3869,0.5,,"Gladstone, VA, 24553, Appomattox County",
897,0.5662,landwatch,425425091,https://www.landwatch.com/hardin-county-tennessee-recreational-property-for-sale/pid/425425091,TN,Hardin,388.0,1499000.0,3863.4,35.1978382,-88.2011052,140.0,1.0,183.7,1.0,,1.0,,,1.0,0.6676,0.3561,0.5,,"Savannah, TN, 38372, Hardin County",
898,0.566,landwatch,426204326,https://www.landwatch.com/sawyer-county-wisconsin-undeveloped-land-for-sale/pid/426204326,WI,Sawyer,360.0,1311564.0,3643.23,45.8628913,-90.9407566,415.4,0.9556221343210285,324.3,1.0,28819.8,1.0,,,1.0,0.6178,0.3928,0.5,,"Winter, WI, 54896, Sawyer County",
899,0.5658,landwatch,421570934,https://www.landwatch.com/howell-county-missouri-farms-and-ranches-for-sale/pid/421570934,MO,Howell,504.0,2419200.0,4800.0,36.5742171,-92.0626514,270.4,0.9672852240574423,291.6,0.5728733837403898,902.0,1.0,,,1.0,0.8738,0.2,0.5,,"Caulfield, MO, 65626, Howell County",
900,0.5657,landwatch,425376858,https://www.landwatch.com/sharkey-county-mississippi-hunting-property-for-sale/pid/425376858,MS,Sharkey,426.0,1780000.0,4178.4,32.9095685,-90.8795278,32.3,0.9336105090398299,385.9,1.0,19542.8,0.05863531381761526,552.5,,1.0,0.7351,0.3036,0.5,,"Rolling Fork, MS, 39159, Sharkey County",
901,0.5654,landwatch,423673056,https://www.landwatch.com/washington-county-georgia-recreational-property-for-sale/pid/423673056,GA,Washington,403.0,1612000.0,4000.0,33.2182089,-82.6883094,157.3,0.8651728760744302,577.5,0.9542060348690695,1435.9,0.6148070809942741,1998.5,,1.0,0.6942,0.3333,0.5,,"Mitchell, GA, 30820, Washington County",
902,0.5649,landwatch,421198646,https://www.landwatch.com/grady-county-oklahoma-farms-and-ranches-for-sale/pid/421198646,OK,Grady,372.0,1400000.0,3763.44,35.313265,-97.9445427,396.2,0.7990896797572076,762.5,1.0,3455.3,0.7410955336930559,2326.8,,1.0,0.6391,0.3728,0.5,,"Minco, OK, 73059, Grady County",
903,0.5649,landwatch,425062742,https://www.landwatch.com/morehouse-parish-louisiana-recreational-property-for-sale/pid/425062742,LA,,464.0,2088000.0,4500.0,32.6105711,-91.7586105,25.2,0.3617226630296112,1987.2,1.0,1805.9,0.5645726753638806,1867.9,,1.0,0.8027,0.25,0.5,,"Oak Ridge, LA, 71264",
904,0.5644,landsearch,5083614,https://www.landsearch.com/properties/holly-springs-ms-38635/5083614,MS,Marshall,452.0,1995000.0,4413.72,34.7750533,-89.4751188,183.4,0.0,,1.0,3983.3,1.0,3456.6,,1.0,0.7813,0.2644,0.5,,"Holly Springs, MS 38635",
905,0.5643,landwatch,425766626,https://www.landwatch.com/bryan-county-oklahoma-farms-and-ranches-for-sale/pid/425766626,OK,Bryan,400.0,1600000.0,4000.0,33.9744925,-96.1788711,158.9,0.0,,1.0,1785.4,1.0,,,1.0,0.6889,0.3333,0.5,,"Durant, OK, 74726, Bryan County",
906,0.5642,landwatch,425867579,https://www.landwatch.com/gregory-county-south-dakota-farms-and-ranches-for-sale/pid/425867579,SD,Gregory,368.0,1378125.0,3744.9,43.118084,-99.188541,659.2,0.0,,1.0,2344.9,1.0,,,1.0,0.632,0.3758,0.5,,"Herrick, SD, 57538, Gregory County",
907,0.5639,landwatch,426666492,https://www.landwatch.com/buckingham-county-virginia-recreational-property-for-sale/pid/426666492,VA,Buckingham,424.0,1781262.0,4201.09,37.5498891,-78.442159,189.4,0.7240283694697819,972.7,1.0,,0.582974599464729,1915.7,,1.0,0.7316,0.2998,0.5,,"Dillwyn, VA, 23936, Buckingham County",
908,0.5636,landwatch,426361384,https://www.landwatch.com/northampton-county-virginia-undeveloped-land-for-sale/pid/426361384,VA,Northampton,476.0,2200000.0,4621.85,37.269806,-75.9803528,5.4,0.8713484835398986,560.2,0.6978254555622233,1077.0,0.2864069383578521,1144.7,,1.0,0.824,0.2297,0.5,,"Cape Charles, VA, 23310, Northampton County",
909,0.5635,landwatch,424726795,https://www.landwatch.com/mccurtain-county-oklahoma-farms-and-ranches-for-sale/pid/424726795,OK,Mccurtain,423.0,1776600.0,4200.0,33.8966776,-94.825074,139.6,0.9463018076509038,350.4,0.988083701029663,1483.3,0.061463320431279056,559.8,,1.0,0.7298,0.3,0.5,,"Idabel, OK, 74745, McCurtain County",
910,0.5624,landwatch,420763708,https://www.landwatch.com/butler-county-kansas-farms-and-ranches-for-sale/pid/420763708,KS,Butler,363.0,1359000.0,3743.8,37.6646828,-96.7876856,406.2,0.0,,0.5995973865438645,939.4,1.0,,,1.0,0.6231,0.376,0.5,,"Leon, KS, 67074, Butler County",
911,0.5624,landwatch,426581535,https://www.landwatch.com/franklin-county-mississippi-recreational-property-for-sale/pid/426581535,MS,Franklin,420.0,1764000.0,4200.0,31.4962377,-91.166785,111.6,0.996159727306579,210.8,1.0,3903.7,1.0,,,1.0,0.7244,0.3,0.5,,"Roxie, MS, 39661, Franklin County",
912,0.5618,landwatch,422304490,https://www.landwatch.com/cumberland-county-kentucky-farms-and-ranches-for-sale/pid/422304490,KY,Cumberland,367.0,1390000.0,3787.47,36.7580916,-85.3665346,190.8,0.8442734568633652,636.0,0.5211827807178084,829.7,1.0,3477.6,,1.0,0.6302,0.3688,0.5,,"Burkesville, KY, 42717, Cumberland County",
913,0.5618,landandfarm,37641290,https://www.landandfarm.com/property/breathtaking-384-acres-protected-natural-beauty-in-conservation-easement-37641290/,TN,Grundy,383.0,1500000.0,3916.45,35.2507327,-85.7442527,558.4,1.0,195.7,1.0,8830.0,0.700997952346471,2222.6,,1.0,0.6587,0.3473,0.5,,"Tracy City, TN, 37387",
914,0.561,landwatch,424721526,https://www.landwatch.com/boone-county-arkansas-homes-for-sale/pid/424721526,AR,Boone,360.0,1350000.0,3750.0,36.2382913,-93.1068199,338.6,0.5539582955394307,1448.9,1.0,2285.2,0.12236339403334577,718.1,,1.0,0.6178,0.375,0.5,,"Harrison, AR, 72601, Boone County",
915,0.5609,landwatch,423484367,https://www.landwatch.com/crenshaw-county-alabama-recreational-property-for-sale/pid/423484367,AL,Crenshaw,353.0,1304335.0,3695.0,31.9386561,-86.3275844,145.2,1.0,194.1,0.5639020403236269,889.5,0.23328584106657296,1006.5,,1.0,0.6053,0.3842,0.5,,"Highland Home, AL, 36041, Crenshaw County",
916,0.5609,landwatch,423304211,https://www.landwatch.com/eastland-county-texas-farms-and-ranches-for-sale/pid/423304211,TX,Eastland,504.0,2471264.0,4903.3,32.110917,-98.9645779,512.5,0.26733873657599894,2251.5,1.0,6155.0,1.0,,,1.0,0.8738,0.1828,0.5,,"Rising Star, TX, 76471, Eastland County",
917,0.5607,landwatch,422994368,https://www.landwatch.com/stevens-county-washington-farms-and-ranches-for-sale/pid/422994368,WA,Stevens,442.0,1950000.0,4411.76,48.9262442,-117.7966078,492.0,0.0,,1.0,20803.2,1.0,,,1.0,0.7636,0.2647,0.5,,"Northport, WA, 99157, Stevens County",
918,0.5607,landwatch,425538798,https://www.landwatch.com/halifax-county-north-carolina-recreational-property-for-sale/pid/425538798,NC,Halifax,385.0,1523066.0,3956.02,36.4652084,-77.8918309,89.3,1.0,194.7,1.0,1601.4,0.6723300256733633,2148.1,,1.0,0.6622,0.3407,0.5,,"Littleton, NC, 27850, Halifax County",
919,0.5607,landwatch,424325590,https://www.landwatch.com/maries-county-missouri-recreational-property-for-sale/pid/424325590,MO,Maries,403.0,1652400.0,4100.25,38.1942233,-91.9313726,217.7,0.24218279823820843,2321.9,1.0,5379.4,0.23768756934349292,1018.0,,1.0,0.6942,0.3166,0.5,,"Vienna, MO, 65582, Maries County",
920,0.5595,landwatch,421555067,https://www.landwatch.com/amite-county-mississippi-recreational-property-for-sale/pid/421555067,MS,Amite,375.0,1462500.0,3900.0,31.2160534,-90.9845211,115.6,0.8240432027132741,692.7,1.0,1502.8,0.7487604665697444,2346.8,,1.0,0.6444,0.35,0.5,,"Gloster, MS, 39638, Amite County",
921,0.559,landwatch,426044043,https://www.landwatch.com/washington-county-alabama-recreational-property-for-sale/pid/426044043,AL,Washington,505.0,2499995.0,4950.49,31.27765,-88.295953,62.0,0.6772922381047002,1103.6,1.0,,0.9830432301427172,2955.9,,1.0,0.8756,0.1749,0.5,,"Fruitdale, AL, 36529, Washington County",
922,0.5588,landwatch,425910887,https://www.landwatch.com/lunenburg-county-virginia-recreational-property-for-sale/pid/425910887,VA,Lunenburg,834.0,3000000.0,3597.12,37.5498891,-78.442159,189.4,0.7240283694697819,972.7,1.0,,0.582974599464729,1915.7,,1.0,0.574,0.4005,0.5,,"Keysville, VA, 23936, Lunenburg County",
923,0.5587,landandfarm,40870609,https://www.landandfarm.com/property/single-family-national-millboro-va-40870609/,VA,Bath,790.0,3000000.0,3797.47,38.0073532,-79.6343642,426.7,0.5601442130614143,1431.6,1.0,2316.1,1.0,,,1.0,0.6178,0.3671,0.5,,"Millboro, VA, 24460",
924,0.5583,landandfarm,40830865,https://www.landandfarm.com/property/leflore-400-40830865/,MS,Leflore,400.0,1650000.0,4125.0,33.4104104,-90.2017043,37.3,0.0,3122.5,1.0,7859.6,0.9414916657847682,2847.9,,1.0,0.6889,0.3125,0.5,,"Sidon, MS, 38954",
925,0.5572,landwatch,426556378,https://www.landwatch.com/barry-county-missouri-recreational-property-for-sale/pid/426556378,MO,Barry,444.0,1998000.0,4500.0,36.6733878,-93.9493878,467.6,0.5802567909813374,1375.3,1.0,2192.7,0.18284421297602704,875.4,,1.0,0.7671,0.25,0.5,,"Exeter, MO, 65647, Barry County",
926,0.5563,landwatch,426518816,https://www.landwatch.com/jefferson-county-mississippi-recreational-property-for-sale/pid/426518816,MS,Jefferson,428.0,1880000.0,4392.52,31.8705012,-91.0561757,90.5,0.5820934523763821,1370.1,1.0,1757.8,1.0,,,1.0,0.7387,0.2679,0.5,,"Fayette, MS, 39096, Jefferson County",
927,0.5561,landwatch,425609452,https://www.landwatch.com/lowndes-county-alabama-recreational-property-for-sale/pid/425609452,AL,Lowndes,827.0,2995000.0,3621.52,32.1813668,-86.6500141,51.9,0.09240113196923938,2741.3,0.28107989214753204,493.5,1.0,,,1.0,0.5668,0.3964,0.5,,"Gordonville, AL, 36040, Lowndes County",
928,0.556,landwatch,426518817,https://www.landwatch.com/jefferson-county-mississippi-recreational-property-for-sale/pid/426518817,MS,Jefferson,453.0,2083000.0,4598.23,31.8705012,-91.0561757,90.5,0.5820934523763821,1370.1,1.0,1757.8,1.0,,,1.0,0.7831,0.2336,0.5,,"Lorman, MS, 39096, Jefferson County",
929,0.555,landwatch,426532126,https://www.landwatch.com/cloud-county-kansas-farms-and-ranches-for-sale/pid/426532126,KS,Cloud,388.0,1590800.0,4100.0,39.3158556,-97.5208524,444.6,0.5298527588839013,1516.4,1.0,1756.5,1.0,,,1.0,0.6676,0.3167,0.5,,"Miltonvale, KS 67466",
930,0.5544,landwatch,426655350,https://www.landwatch.com/barbour-county-alabama-farms-and-ranches-for-sale/pid/426655350,AL,Barbour,374.0,1496000.0,4000.0,31.8816082,-85.1674688,72.1,0.883633832065146,525.8,0.15662321751108632,319.3,0.10681815571559333,677.7,,1.0,0.6427,0.3333,0.5,,"Eufaula, AL, 36027, Barbour County",
931,0.5531,landwatch,426088875,https://www.landwatch.com/henry-county-kentucky-undeveloped-land-for-sale/pid/426088875,KY,Henry,414.0,1800000.0,4347.83,38.3617123,-85.179521,268.8,0.8306052125945865,674.3,1.0,1537.8,0.5388941198835857,1801.1,,1.0,0.7138,0.2754,0.5,,"Eminence, KY, 40019, Henry County",
932,0.553,landwatch,425140177,https://www.landwatch.com/presque-isle-county-michigan-timberland-property-for-sale/pid/425140177,MI,Presque Isle,373.0,1500000.0,4021.45,45.4154371,-83.8378572,199.1,0.5045348299655288,1587.3,1.0,2208.4,0.0,290.7,,1.0,0.6409,0.3298,0.5,,"Rogers City, MI, 49779, Presque Isle County",
933,0.5529,landwatch,423348004,https://www.landwatch.com/laurel-county-kentucky-recreational-property-for-sale/pid/423348004,KY,Laurel,370.0,1480000.0,4000.0,37.2316749,-84.1263465,314.3,0.9644949952432599,299.4,1.0,4127.7,1.0,,,1.0,0.6356,0.3333,0.5,,"East Bernstadt, KY, 40729, Laurel County",
934,0.5519,landwatch,418635623,https://www.landwatch.com/harney-county-oregon-farms-and-ranches-for-sale/pid/418635623,OR,Harney,454.0,2130000.0,4691.63,43.5454322,-119.1447476,1375.4,0.0,,1.0,2598.8,1.0,3202.6,,1.0,0.7849,0.2181,0.5,,"Burns, OR, 97720, Harney County",
935,0.5504,landsearch,5245753,https://www.landsearch.com/properties/1-highway-3-lambert-ms-38643/5245753,MS,Quitman,522.0,2750000.0,5268.2,33.9970864,-90.0331579,57.7,0.7254666365697291,968.7,1.0,,0.5229771523538891,1759.7,,1.0,0.9058,0.122,0.5,,"Lambert, MS 38643",
936,0.55,landwatch,425177345,https://www.landwatch.com/howard-county-nebraska-farms-and-ranches-for-sale/pid/425177345,NE,Howard,350.0,1365000.0,3900.0,41.2139921,-98.4578427,552.0,0.1558056339231395,2563.7,1.0,1589.9,0.21072261760796773,947.9,,1.0,0.6,0.35,0.5,,"Saint Paul, NE, 68873, Howard County",
937,0.5492,landwatch,426517928,https://www.landwatch.com/hughes-county-oklahoma-farms-and-ranches-for-sale/pid/426517928,OK,Hughes,488.0,2450000.0,5020.49,34.9674009,-96.2489844,226.6,0.6889102335691826,1071.1,1.0,13129.7,0.24262317238635214,1030.8,,1.0,0.8453,0.1633,0.5,,"Calvin, OK, 74531, Hughes County",
938,0.5489,landwatch,425974804,https://www.landwatch.com/hopkins-county-kentucky-farms-and-ranches-for-sale/pid/425974804,KY,Hopkins,354.0,1400000.0,3954.8,37.1894005,-87.6876311,145.6,0.6858710673992737,1079.6,0.3256802123614846,556.0,0.5409459139960896,1806.5,,1.0,0.6071,0.3409,0.5,,"Dawson Springs, KY, 42408, Hopkins County",
939,0.5488,landwatch,424061909,https://www.landwatch.com/columbus-county-north-carolina-recreational-property-for-sale/pid/424061909,NC,Columbus,396.0,1700000.0,4292.93,34.3083871,-78.7174479,24.3,0.742951868649186,919.7,0.6412305102720545,997.7,0.0,296.1,,1.0,0.6818,0.2845,0.5,,"Whiteville, NC, 28472, Columbus County",
940,0.5475,landwatch,333032750,https://www.landwatch.com/calcasieu-parish-louisiana-timberland-property-for-sale/pid/333032750,LA,,356.0,1424000.0,4000.0,30.6972412,-88.1892334,48.1,0.9436291839315761,357.8,0.497905671613488,797.1,0.2356938844541624,1012.8,,1.0,0.6107,0.3333,0.5,,"Starks, LA, 70606",
941,0.5471,landwatch,426029946,https://www.landwatch.com/atoka-county-oklahoma-farms-and-ranches-for-sale/pid/426029946,OK,Atoka,480.0,2400000.0,5000.0,34.3540904,-96.1278585,200.2,0.4968307170960522,1608.9,0.7175927687351433,1104.6,0.7629602631367591,2383.7,,1.0,0.8311,0.1667,0.5,,"Atoka, OK, 74525, Atoka County",
942,0.547,landandfarm,39623965,https://www.landandfarm.com/property/exceptional-420-acre-irrigated-farm-ranch-39623965/,TX,Gaines,420.0,1900000.0,4523.81,32.7185095,-102.6560425,1015.6,0.0,,0.5592821440504331,883.0,0.0,167.9,,1.0,0.7244,0.246,0.5,,"Seminole, TX, 79360",
943,0.5454,landwatch,423139623,https://www.landwatch.com/leflore-county-mississippi-farms-and-ranches-for-sale/pid/423139623,MS,Leflore,443.0,2100000.0,4740.41,33.5159478,-89.9164777,66.3,0.8357477415038796,659.9,1.0,2336.1,0.9907936194904342,2976.1,,1.0,0.7653,0.2099,0.5,,"Avalon, MS, 38917, Leflore County",
944,0.5452,landandfarm,39523116,https://www.landandfarm.com/property/475-ac-land-for-sale-ga-hwy-252-tract-camden-county-ga-39523116/,GA,Camden,475.0,2375000.0,5000.0,31.0199952,-81.7913378,1.4,0.28181194132230336,2210.9,1.0,4373.7,0.4989368202358627,1697.2,,1.0,0.8222,0.1667,0.5,,"White Oak, GA, 31568",
945,0.5433,landwatch,423683945,https://www.landwatch.com/jefferson-davis-parish-louisiana-recreational-property-for-sale/pid/423683945,LA,,470.0,2350000.0,5000.0,30.2424327,-92.8246136,5.7,0.0,,0.7312587005243635,1123.8,0.11260516533172134,692.8,,1.0,0.8133,0.1667,0.5,,"Welsh, LA, 70591",
946,0.5433,landwatch,425929415,https://www.landwatch.com/macon-county-georgia-farms-and-ranches-for-sale/pid/425929415,GA,Macon,407.0,1830366.0,4497.21,32.1913979,-84.1410578,128.7,1.0,194.5,0.2592995010923488,463.0,0.9870843442754328,2966.4,,1.0,0.7013,0.2505,0.5,,"Andersonville, GA, 31711, Macon County",
947,0.5432,landwatch,423995076,https://www.landwatch.com/jefferson-county-ohio-farms-and-ranches-for-sale/pid/423995076,OH,Jefferson,464.0,2299000.0,4954.74,40.2054327,-80.7172056,341.2,0.9823087059225115,249.5,0.05,127.7,1.0,,,1.0,0.8027,0.1742,0.5,,"Rayland, OH, 43943, Jefferson County",
948,0.5426,landwatch,426001031,https://www.landwatch.com/montgomery-county-kansas-farms-and-ranches-for-sale/pid/426001031,KS,Montgomery,486.0,2500000.0,5144.03,37.1595062,-95.6384067,237.8,0.05452529034559739,2847.3,0.25475958197023785,456.7,1.0,,,1.0,0.8418,0.1427,0.5,,"Liberty, KS, 67351, Montgomery County",
949,0.5422,landsearch,5169533,https://www.landsearch.com/properties/21924-e-425th-ave-flat-rock-il-62427/5169533,IL,Crawford,502.0,2650000.0,5278.88,38.8849391,-87.6717774,141.2,0.7874393968182412,795.2,0.7018432410315256,1082.6,0.2309037454503796,1000.3,,1.0,0.8702,0.1202,0.5,,"Flat Rock, IL 62427",
950,0.5421,landwatch,420116019,https://www.landwatch.com/mcpherson-county-kansas-farms-and-ranches-for-sale/pid/420116019,KS,Mcpherson,460.0,2275000.0,4945.65,38.5773534,-97.9073952,430.4,0.1455606631230838,2592.4,1.0,,1.0,,,1.0,0.7956,0.1757,0.5,,"Marquette, KS, 67464, McPherson County",
951,0.5421,landwatch,416422064,https://www.landwatch.com/wayne-county-missouri-recreational-property-for-sale/pid/416422064,MO,Wayne,525.0,2870000.0,5466.67,37.3339366,-90.5071885,176.0,0.5335980984819204,1505.9,1.0,,1.0,,,1.0,0.9111,0.0889,0.5,,"Des Arc, MO, 63636, Wayne County",
952,0.5421,landandfarm,40736471,https://www.landandfarm.com/property/375-acre-hunting-and-recreational-land-in-madison-county-ar-40736471/,AR,Madison,375.0,1600000.0,4266.67,36.0139054,-93.9976113,379.5,0.5600197342345526,1431.9,1.0,4668.1,1.0,,,1.0,0.6444,0.2889,0.5,,"Elkins, AR, 72727",
953,0.5419,landwatch,426593319,https://www.landwatch.com/love-county-oklahoma-farms-and-ranches-for-sale/pid/426593319,OK,Love,360.0,1494000.0,4150.0,34.1607803,-97.4247376,285.1,0.0,,1.0,10893.8,1.0,,,1.0,0.6178,0.3083,0.5,,"Wilson, OK, 73463, Love County",
954,0.5414,landsearch,5239223,https://www.landsearch.com/properties/113th-st-barnard-sd-57426/5239223,SD,Brown,478.0,2440000.0,5104.6,45.733136,-98.500075,422.8,0.0,,1.0,1782.4,1.0,,,1.0,0.8276,0.1492,0.5,,"Barnard, SD 57426",
955,0.5406,landwatch,426492699,https://www.landwatch.com/saline-county-illinois-recreational-property-for-sale/pid/426492699,IL,Saline,436.0,2086000.0,4784.4,37.72949,-88.5332315,110.4,1.0,186.3,1.0,,0.0,396.7,,1.0,0.7529,0.2026,0.5,,"Ledford, IL, 62946, Saline County",
956,0.5405,landwatch,424980566,https://www.landwatch.com/craig-county-oklahoma-farms-and-ranches-for-sale/pid/424980566,OK,Craig,400.0,1800000.0,4500.0,36.8098143,-94.9599335,243.5,0.17279238952231368,2516.2,1.0,7757.7,1.0,,,1.0,0.6889,0.25,0.5,,"Bluejacket, OK, 74333, Craig County",
957,0.5398,landwatch,425762273,https://www.landwatch.com/somerset-county-pennsylvania-lakefront-property-for-sale/pid/425762273,PA,Somerset,525.0,2895000.0,5514.29,39.8675601,-78.8370245,627.9,0.7581137702751104,877.3,1.0,55033.1,1.0,3232.1,,1.0,0.9111,0.081,0.5,,"Fairhope, PA, 15538, Somerset County",
958,0.5397,landwatch,422292480,https://www.landwatch.com/powell-county-kentucky-recreational-property-for-sale/pid/422292480,KY,Powell,528.0,2925000.0,5539.77,37.8406761,-83.8313792,238.7,0.840752545119464,645.9,0.16594896933920605,332.3,0.7493150899760671,2348.2,,1.0,0.9164,0.0767,0.5,,"Stanton, KY, 40380, Powell County",
